,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
811,5406180,436451170654,,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,75.0,14.0,988.0,-10.0,,,,
812,5406180,436451170654,,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,thumbnail_grossTrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixation,75.0,14.0,988.0,-10.0,,,,
813,5407798,436451172272,Eye Tracker,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",1598247326.0,,,989.0,-4.0,886.0,-105.0,1093.0,97.0,"0,04481","-0,26963","-0,96192","0,04081","-0,16842","-0,98487","3,37","3,00",Valid,Valid,"222,3","94,1","438,5","281,9","99,8","428,1","242,7","-28,8","299,6","26,6",,,,,"0,6070","0,0899",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,,
814,5412768,436451177242,Mouse,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,-436.0,988.0
815,5416131,436451180605,Eye Tracker,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",1598255658.0,,,989.0,-11.0,886.0,-105.0,1093.0,82.0,"0,04549","-0,27007","-0,96176","0,04039","-0,17657","-0,98346",,,Valid,Valid,"222,2","94,4","438,6","281,8","99,5","428,7","242,9","-28,8","299,4","22,5",,,,,"0,6065","0,0762",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,,
816,5424465,436451188939,Eye Tracker,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",1598263992.0,,,888.0,-104.0,888.0,-104.0,,,"0,04693","-0,26990","-0,96175",,,,,,Valid,Invalid,"221,9","94,5","438,6",,,,"243,3","-28,6",,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,,
817,5428661,436451193135,Mouse,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,-436.0,983.0
818,5432797,436451197271,Eye Tracker,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",1598272323.0,,,1086.0,85.0,,,1086.0,85.0,,,,"0,03674","-0,17328","-0,98419",,"3,00",Invalid,Valid,,,,"281,7","98,9","429,9",,,"297,7","23,2","0,6015","0,0786",,,"0,6015","0,0786",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,,
819,5441138,436451205612,Eye Tracker,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",1598280664.0,,,988.0,-2.0,890.0,-97.0,1085.0,92.0,"0,04862","-0,26619","-0,96269","0,03612","-0,16850","-0,98504",,,Valid,Valid,"221,8","94,6","438,2","281,6","98,8","430,2","243,9","-26,5","297,4","25,2",,,,,"0,6004","0,0852",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,,
820,5444991,436451209465,Mouse,Participant0022,08.02.2021,Participant0022,Recording1,08.02.2021,08.02.2021,12:19:10.000,11:19:10.000,65455,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,75.0,14.0,988.0,-10.0,,,-437.0,981.0
